especie,apertura,maximo,minimo,ultimo,fecha,cierre,timestamp,usd_apertura,usd_maximo,usd_minimo,usd_cierre,volumen
"DOLAR CCL",1076.28,1085.37,1073.29,1083.85,2024-05-09,1083.85,1715223600,0.99,1,0.99,0,0
"DOLAR CCL",1081.44,1088.02,1075.89,1078.41,2024-05-10,1078.41,1715310000,1,1.01,1,0,0
"DOLAR CCL",1076.11,1086.1,1071.15,1075.73,2024-05-13,1075.73,1715569200,1,1.01,1,0,0
"DOLAR CCL",1075.48,1087.13,1073.31,1084.51,2024-05-14,1084.51,1715655600,0.99,1,0.99,0,0
"DOLAR CCL",1083.82,1097.79,1083.14,1092.63,2024-05-15,1092.63,1715742000,0.99,1,0.99,0,0
"DOLAR CCL",1091.42,1100.07,1088.49,1099.3,2024-05-16,1099.3,1715828400,0.99,1,0.99,0,0
"DOLAR CCL",1103.22,1106.85,1096.39,1104.04,2024-05-17,1104.04,1715914800,1,1,0.99,0,0
"DOLAR CCL",1107.02,1142.72,1097.81,1142.72,2024-05-20,1142.72,1716174000,0.97,1,0.96,0,0
"DOLAR CCL",1141.99,1199.31,1137.54,1196.31,2024-05-21,1196.31,1716260400,0.95,1,0.95,0,0
"DOLAR CCL",1197.64,1262.99,1195.93,1256.19,2024-05-22,1256.19,1716346800,0.95,1.01,0.95,0,0
"DOLAR CCL",1267.66,1290.51,1229.56,1256.24,2024-05-23,1256.24,1716433200,1.01,1.03,0.98,0,0
"DOLAR CCL",1253.41,1276.17,1216.89,1234.76,2024-05-24,1234.76,1716519600,1.02,1.03,0.99,0,0
"DOLAR CCL",1239.88,1246.53,1217.74,1244.56,2024-05-27,1244.56,1716778800,1,1,0.98,0,0
"DOLAR CCL",1252.84,1260.77,1221.39,1233.95,2024-05-28,1233.95,1716865200,1.02,1.02,0.99,0,0
"DOLAR CCL",1240.87,1244.21,1196.73,1214.34,2024-05-29,1214.34,1716951600,1.02,1.02,0.99,0,0
"DOLAR CCL",1211.79,1219.69,1190.29,1213.09,2024-05-30,1213.09,1717038000,1,1.01,0.98,0,0
"DOLAR CCL",1208.02,1256.32,1172.66,1247.42,2024-05-31,1247.42,1717124400,0.97,1.01,0.94,0,0
"DOLAR CCL",1251.59,1300.02,1244.94,1297.47,2024-06-03,1297.47,1717383600,0.96,1,0.96,0,0
"DOLAR CCL",1290.91,1335.65,1290.91,1311.19,2024-06-04,1311.19,1717470000,0.98,1.02,0.98,0,0
"DOLAR CCL",1312.42,1321.27,1292.06,1304.36,2024-06-05,1304.36,1717556400,1.01,1.01,0.99,0,0
"DOLAR CCL",1304.57,1323.08,1296.45,1296.88,2024-06-06,1296.88,1717642800,1.01,1.02,1,0,0
"DOLAR CCL",1300.94,1313.02,1294.58,1313.02,2024-06-07,1313.02,1717729200,0.99,1,0.99,0,0
"DOLAR CCL",1319.63,1321.34,1295.71,1307.44,2024-06-10,1307.44,1717988400,1.01,1.01,0.99,0,0
"DOLAR CCL",1308.78,1317.7,1298.41,1305.74,2024-06-11,1305.74,1718074800,1,1.01,0.99,0,0
"DOLAR CCL",1308.63,1319.57,1286.5,1301.69,2024-06-12,1301.69,1718161200,1.01,1.01,0.99,0,0
"DOLAR CCL",1306.26,1306.26,1256.18,1274.41,2024-06-13,1274.41,1718247600,1.02,1.02,0.99,0,0
"DOLAR CCL",1288.73,1291.74,1259.36,1267.39,2024-06-14,1267.39,1718334000,1.02,1.02,0.99,0,0
"DOLAR CCL",1265.57,1270.56,1248.39,1263.97,2024-06-18,1263.97,1718679600,1,1.01,0.99,0,0
"DOLAR CCL",1263.97,1301.17,1263.97,1291.63,2024-06-19,1291.63,1718766000,0.98,1.01,0.98,0,0
"DOLAR CCL",1281.3,1322,1273.74,1313.9,2024-06-24,1313.9,1719198000,0.98,1.01,0.97,0,0
"DOLAR CCL",1312.97,1321.12,1308.52,1312.66,2024-06-25,1312.66,1719284400,1,1.01,1,0,0
"DOLAR CCL",1320.83,1345.64,1314.12,1341.33,2024-06-26,1341.33,1719370800,0.98,1,0.98,0,0
"DOLAR CCL",1337.37,1355.23,1334.76,1345.17,2024-06-27,1345.17,1719457200,0.99,1.01,0.99,0,0
"DOLAR CCL",1348.97,1357.58,1339.07,1350.08,2024-06-28,1350.08,1719543600,1,1.01,0.99,0,0
"DOLAR CCL",1342.17,1415.36,1336.85,1412.26,2024-07-01,1412.26,1719802800,0.95,1,0.95,0,0
"DOLAR CCL",1412.26,1457.94,1410.47,1428.27,2024-07-02,1428.27,1719889200,0.99,1.02,0.99,0,0
"DOLAR CCL",1428.72,1432.74,1373.85,1394.4,2024-07-03,1394.4,1719975600,1.02,1.03,0.99,0,0
"DOLAR CCL",1394.4,1405.34,1373.4,1398.43,2024-07-04,1398.43,1720062000,1,1,0.98,0,0
"DOLAR CCL",1398.65,1413.14,1390.63,1391.94,2024-07-05,1391.94,1720148400,1,1.02,1,0,0
"DOLAR CCL",1400.95,1408.52,1382.93,1386.59,2024-07-08,1386.59,1720407600,1.01,1.02,1,0,0
"DOLAR CCL",1395.35,1401.17,1368.14,1390.66,2024-07-10,1390.66,1720580400,1,1.01,0.98,0,0
"DOLAR CCL",1395.77,1417.53,1382.28,1414.42,2024-07-11,1414.42,1720666800,0.99,1,0.98,0,0
"DOLAR CCL",1400.11,1436.83,1398.9,1428.57,2024-07-12,1428.57,1720753200,0.98,1.01,0.98,0,0
"DOLAR CCL",1426.11,1427.45,1302.78,1306.97,2024-07-15,1306.97,1721012400,1.09,1.09,1,0,0
"DOLAR CCL",1304.09,1305.73,1253.32,1285.59,2024-07-16,1285.59,1721098800,1.01,1.02,0.97,0,0
"DOLAR CCL",1280.41,1319.83,1273.8,1309.23,2024-07-17,1309.23,1721185200,0.98,1.01,0.97,0,0
"DOLAR CCL",1313.26,1332.64,1304.83,1332.64,2024-07-18,1332.64,1721271600,0.99,1,0.98,0,0
"DOLAR CCL",1334.69,1337.2,1317.61,1328.69,2024-07-19,1328.69,1721358000,1,1.01,0.99,0,0
"DOLAR CCL",1337.08,1345.19,1323.01,1329.71,2024-07-22,1329.71,1721617200,1.01,1.01,0.99,0,0
"DOLAR CCL",1308.49,1344.46,1308.19,1337.36,2024-07-23,1337.36,1721703600,0.98,1.01,0.98,0,0
"DOLAR CCL",1337.57,1348.24,1328.94,1335.28,2024-07-24,1335.28,1721790000,1,1.01,1,0,0
"DOLAR CCL",1326.01,1345.97,1318.45,1330.03,2024-07-25,1330.03,1721876400,1,1.01,0.99,0,0
"DOLAR CCL",1323.72,1336.09,1307.43,1318.05,2024-07-26,1318.05,1721962800,1,1.01,0.99,0,0
"DOLAR CCL",1327.15,1328.05,1286.89,1294.33,2024-07-29,1294.33,1722222000,1.03,1.03,0.99,0,0
"DOLAR CCL",1298.02,1298.02,1258.77,1265.14,2024-07-30,1265.14,1722308400,1.03,1.03,0.99,0,0
"DOLAR CCL",1268.71,1289.45,1209.71,1284.84,2024-07-31,1284.84,1722394800,0.99,1,0.94,0,0
"DOLAR CCL",1281,1317.55,1280.9,1302.24,2024-08-01,1302.24,1722481200,0.98,1.01,0.98,0,0
"DOLAR CCL",1275.77,1327.75,1272.1,1321.58,2024-08-02,1321.58,1722567600,0.97,1,0.96,0,0
"DOLAR CCL",1331.86,1355.27,1322.44,1338.11,2024-08-05,1338.11,1722826800,1,1.01,0.99,0,0
"DOLAR CCL",1334.38,1345.05,1323.91,1340.93,2024-08-06,1340.93,1722913200,1,1,0.99,0,0
"DOLAR CCL",1342.7,1342.7,1318.85,1327.42,2024-08-07,1327.42,1722999600,1.01,1.01,0.99,0,0
"DOLAR CCL",1333.55,1333.55,1305.17,1311.29,2024-08-08,1311.29,1723086000,1.02,1.02,1,0,0
"DOLAR CCL",1316.27,1323.84,1291.12,1297.68,2024-08-09,1297.68,1723172400,1.01,1.02,0.99,0,0
"DOLAR CCL",1305.38,1305.67,1279.7,1281.72,2024-08-12,1281.72,1723431600,1.02,1.02,1,0,0
"DOLAR CCL",1267.16,1267.16,1267.16,1267.16,2024-08-13,1267.16,1723518000,1,1,1,0,0
"DOLAR CCL",1268.59,1268.59,1268.59,1268.59,2024-08-14,1268.59,1723604400,1,1,1,0,0
"DOLAR CCL",1276.4,1276.4,1276.4,1276.4,2024-08-15,1276.4,1723690800,1,1,1,0,0
"DOLAR CCL",1291.92,1291.92,1291.92,1291.92,2024-08-16,1291.92,1723777200,1,1,1,0,0
"DOLAR CCL",1291.92,1302.84,1283.4,1286.6,2024-08-19,1286.6,1724036400,1,1.01,1,0,0
"DOLAR CCL",1290,1290,1290,1290,2024-08-20,1290,1724122800,1,1,1,0,0
"DOLAR CCL",1286.47,1286.47,1286.47,1286.47,2024-08-21,1286.47,1724209200,1,1,1,0,0
"DOLAR CCL",1283.89,1300.81,1283.89,1285.52,2024-08-22,1285.52,1724295600,1,1.01,1,0,0
"DOLAR CCL",1285.89,1297.02,1281.59,1286,2024-08-23,1286,1724382000,1,1.01,1,0,0
"DOLAR CCL",1282.97,1293.86,1280.86,1289.88,2024-08-26,1289.88,1724641200,0.99,1,0.99,0,0
"DOLAR CCL",1284.62,1300.22,1278.69,1293.71,2024-08-27,1293.71,1724727600,0.99,1.01,0.99,0,0
"DOLAR CCL",1294.16,1304.83,1279.99,1292.68,2024-08-28,1292.68,1724814000,1,1.01,0.99,0,0
"DOLAR CCL",1297.93,1302.32,1283.93,1289.04,2024-08-29,1289.04,1724900400,1.01,1.01,1,0,0
"DOLAR CCL",1288.5,1302.7,1274.24,1298.81,2024-08-30,1298.81,1724986800,0.99,1,0.98,0,0
"DOLAR CCL",1298.81,1309.16,1290.19,1295.36,2024-09-02,1295.36,1725246000,1,1.01,1,0,0
"DOLAR CCL",1296.44,1314.44,1292.24,1302.9,2024-09-03,1302.9,1725332400,1,1.01,0.99,0,0
"DOLAR CCL",1297.93,1313.18,1289.59,1293.76,2024-09-04,1293.76,1725418800,1,1.02,1,0,0
"DOLAR CCL",1298.41,1302.1,1268.97,1271.6,2024-09-05,1271.6,1725505200,1.02,1.02,1,0,0
"DOLAR CCL",1268.75,1283.98,1251.4,1258.08,2024-09-06,1258.08,1725591600,1.01,1.02,0.99,0,0
"DOLAR CCL",1255.96,1263.89,1230.99,1245.65,2024-09-09,1245.65,1725850800,1.01,1.01,0.99,0,0
"DOLAR CCL",1243.83,1253.23,1236.02,1249.13,2024-09-10,1249.13,1725937200,1,1,0.99,0,0
"DOLAR CCL",1258.45,1263.52,1243.46,1245.08,2024-09-11,1245.08,1726023600,1.01,1.01,1,0,0
"DOLAR CCL",1244.03,1260,1244.03,1260,2024-09-12,1260,1726110000,0.99,1,0.99,0,0
"DOLAR CCL",1271.7,1273.05,1245.27,1253.33,2024-09-13,1253.33,1726196400,1.01,1.02,0.99,0,0
"DOLAR CCL",1239.21,1244.8,1231.87,1244.8,2024-09-16,1244.8,1726455600,1,1,0.99,0,0
"DOLAR CCL",1241.3,1241.3,1241.3,1241.3,2024-09-17,1241.3,1726542000,1,1,1,0,0
"DOLAR CCL",1233.45,1233.45,1233.45,1233.45,2024-09-18,1233.45,1726628400,1,1,1,0,0
"DOLAR CCL",1217.79,1217.79,1217.79,1217.79,2024-09-19,1217.79,1726714800,1,1,1,0,0
"DOLAR CCL",1219.64,1219.64,1219.64,1219.64,2024-09-20,1219.64,1726801200,1,1,1,0,0
"DOLAR CCL",1226.82,1226.82,1226.82,1226.82,2024-09-23,1226.82,1727060400,1,1,1,0,0
"DOLAR CCL",1223.19,1223.19,1223.19,1223.19,2024-09-24,1223.19,1727146800,1,1,1,0,0
"DOLAR CCL",1228.13,1228.13,1228.13,1228.13,2024-09-25,1228.13,1727233200,1,1,1,0,0
"DOLAR CCL",1237.05,1238.36,1220.2,1227.24,2024-09-26,1227.24,1727319600,1.01,1.01,0.99,0,0
"DOLAR CCL",1218.96,1236.97,1218.03,1232.76,2024-09-27,1232.76,1727406000,0.99,1,0.99,0,0
"DOLAR CCL",1228.83,1243.91,1217.48,1243.74,2024-09-30,1243.74,1727665200,0.99,1,0.98,0,0
"DOLAR CCL",1238.91,1250.43,1233.63,1246.34,2024-10-01,1246.34,1727751600,0.99,1,0.99,0,0
"DOLAR CCL",1261.47,1264.86,1233.87,1233.98,2024-10-02,1233.98,1727838000,1.02,1.03,1,0,0
"DOLAR CCL",1231.92,1231.92,1231.92,1231.92,2024-10-03,1231.92,1727924400,1,1,1,0,0
"DOLAR CCL",1225.59,1225.59,1225.59,1225.59,2024-10-04,1225.59,1728010800,1,1,1,0,0
"DOLAR CCL",1217.21,1217.21,1217.21,1217.21,2024-10-07,1217.21,1728270000,1,1,1,0,0
"DOLAR CCL",1210.61,1210.61,1210.61,1210.61,2024-10-08,1210.61,1728356400,1,1,1,0,0
"DOLAR CCL",1191.25,1191.25,1191.25,1191.25,2024-10-09,1191.25,1728442800,1,1,1,0,0
"DOLAR CCL",1192.45,1204.58,1176.9,1176.9,2024-10-10,1176.9,1728529200,1.01,1.02,1,0,0
"DOLAR CCL",1168.38,1184.8,1165.46,1181.76,2024-10-14,1181.76,1728874800,0.99,1,0.99,0,0
"DOLAR CCL",1181.09,1185.82,1171.88,1179.98,2024-10-15,1179.98,1728961200,1,1,0.99,0,0
"DOLAR CCL",1182.17,1191.83,1173.12,1190.31,2024-10-16,1190.31,1729047600,0.99,1,0.99,0,0
"DOLAR CCL",0,0,0,1180,2024-10-17,1180,1729134000,0,0,0,0,0
"DOLAR CCL",0,0,0,1195,2024-10-18,1195,1729220400,0,0,0,0,0
"DOLAR CCL",1194.37,1202.37,1190.05,1195.1,2024-10-21,1195.1,1729479600,1,1.01,1,0,0
"DOLAR CCL",1202.38,1202.72,1186.62,1195.1,2024-10-22,1195.1,1729566000,1.01,1.01,0.99,0,0
"DOLAR CCL",1223.29,1229.99,1183.65,1183.65,2024-10-23,1183.65,1729652400,1.03,1.04,1,0,0
"DOLAR CCL",1191.53,1193.21,1176.84,1179.42,2024-10-24,1179.42,1729738800,1.01,1.01,1,0,0
"DOLAR CCL",1173.49,1185.87,1162.62,1163.7,2024-10-25,1163.7,1729825200,1.01,1.02,1,0,0
"DOLAR CCL",1156.44,1171.32,1153.73,1154.94,2024-10-28,1154.94,1730084400,1,1.01,1,0,0
"DOLAR CCL",1167.02,1167.02,1146.6,1155.43,2024-10-29,1155.43,1730170800,1.01,1.01,0.99,0,0
"DOLAR CCL",1156.14,1166.02,1150.03,1158.6,2024-10-30,1158.6,1730257200,1,1.01,0.99,0,0
"DOLAR CCL",1159.3,1166.27,1148.48,1157.94,2024-10-31,1157.94,1730343600,1,1.01,0.99,0,0
"DOLAR CCL",1153.26,1180.21,1149.07,1176.74,2024-11-01,1176.74,1730430000,0.98,1,0.98,0,0
"DOLAR CCL",1176.74,1186.36,1172.86,1176.85,2024-11-04,1176.85,1730689200,1,1.01,1,0,0
"DOLAR CCL",1176.85,1186.45,1174.93,1181.73,2024-11-05,1181.73,1730775600,1,1,0.99,0,0
"DOLAR CCL",1181.73,1214.05,1153.05,1167.58,2024-11-06,1167.58,1730862000,1.01,1.04,0.99,0,0
"DOLAR CCL",1167.58,1181.32,1158.33,1166.35,2024-11-07,1166.35,1730948400,1,1.01,0.99,0,0
"DOLAR CCL",1166.35,1184.02,1144.87,1159.65,2024-11-08,1159.65,1731034800,1.01,1.02,0.99,0,0
"DOLAR CCL",1159.65,1164.21,1142.05,1162.01,2024-11-11,1162.01,1731294000,1,1,0.98,0,0
"DOLAR CCL",1159.85,1164.95,1155.36,1164.95,2024-11-12,1164.95,1731380400,1,1,0.99,0,0
"DOLAR CCL",1164.95,1170.89,1150.95,1156.75,2024-11-13,1156.75,1731466800,1.01,1.01,0.99,0,0
"DOLAR CCL",1156.75,1162.7,1139.35,1157.07,2024-11-14,1157.07,1731553200,1,1,0.98,0,0
"DOLAR CCL",1157.07,1157.07,1130.38,1134.15,2024-11-15,1134.15,1731639600,1.02,1.02,1,0,0
"DOLAR CCL",1131.59,1141.69,1104.41,1104.41,2024-11-19,1104.41,1731985200,1.02,1.03,1,0,0
"DOLAR CCL",1104.41,1118.39,1101.71,1111.29,2024-11-20,1111.29,1732071600,0.99,1.01,0.99,0,0
"DOLAR CCL",1111.29,1116.72,1101.84,1111.59,2024-11-21,1111.59,1732158000,1,1,0.99,0,0
"DOLAR CCL",1111.59,1125.31,1102.68,1106.85,2024-11-22,1106.85,1732244400,1,1.02,1,0,0
"DOLAR CCL",1106.85,1122.5,1100.09,1104.77,2024-11-25,1104.77,1732503600,1,1.02,1,0,0
"DOLAR CCL",1104.77,1110.72,1101.46,1107.67,2024-11-26,1107.67,1732590000,1,1,0.99,0,0
"DOLAR CCL",1107.67,1115.41,1100.13,1105.85,2024-11-27,1105.85,1732676400,1,1.01,0.99,0,0
"DOLAR CCL",1105.85,1117.49,1098.09,1107.79,2024-11-28,1107.79,1732762800,1,1.01,0.99,0,0
"DOLAR CCL",1107.79,1113.23,1096.01,1109.94,2024-11-29,1109.94,1732849200,1,1,0.99,0,0
"DOLAR CCL",1109.94,1111.5,1092.82,1099.42,2024-12-02,1099.42,1733108400,1.01,1.01,0.99,0,0
"DOLAR CCL",1099.76,1107.92,1087.98,1107.92,2024-12-03,1107.92,1733194800,0.99,1,0.98,0,0
"DOLAR CCL",1107.92,1112.13,1092.18,1101.11,2024-12-04,1101.11,1733281200,1.01,1.01,0.99,0,0
"DOLAR CCL",1101.11,1109.15,1083.33,1088.68,2024-12-05,1088.68,1733367600,1.01,1.02,1,0,0
"DOLAR CCL",1088.68,1098.62,1064.68,1075.48,2024-12-06,1075.48,1733454000,1.01,1.02,0.99,0,0
"DOLAR CCL",1075.48,1079.48,1058.68,1072.28,2024-12-09,1072.28,1733713200,1,1.01,0.99,0,0
"DOLAR CCL",1072.28,1079.75,1060.5,1074.95,2024-12-10,1074.95,1733799600,1,1,0.99,0,0
"DOLAR CCL",1074.95,1082.23,1063.2,1071.6,2024-12-11,1071.6,1733886000,1,1.01,0.99,0,0
"DOLAR CCL",1071.6,1079.08,1058.09,1067.12,2024-12-12,1067.12,1733972400,1,1.01,0.99,0,0
"DOLAR CCL",1068.96,1095.31,1068.96,1095.31,2024-12-13,1095.31,1734058800,0.98,1,0.98,0,0
"DOLAR CCL",1095.14,1122.06,1077.31,1119.1,2024-12-16,1119.1,1734318000,0.98,1,0.96,0,0
"DOLAR CCL",1119.1,1155.27,1109.11,1151.42,2024-12-17,1151.42,1734404400,0.97,1,0.96,0,0
"DOLAR CCL",1182.97,1204.65,1150.4,1163.48,2024-12-18,1163.48,1734490800,1.02,1.04,0.99,0,0
"DOLAR CCL",1163.48,1172.87,1146.02,1160.93,2024-12-19,1160.93,1734577200,1,1.01,0.99,0,0
"DOLAR CCL",1160.93,1168.8,1142.91,1167.07,2024-12-20,1167.07,1734663600,0.99,1,0.98,0,0
"DOLAR CCL",1167.07,1176.73,1158.86,1166.24,2024-12-23,1166.24,1734922800,1,1.01,0.99,0,0
"DOLAR CCL",1166.24,1183.11,1166.24,1173.62,2024-12-24,1173.62,1735009200,0.99,1.01,0.99,0,0
"DOLAR CCL",1173.62,1192.28,1171.69,1188.67,2024-12-26,1188.67,1735182000,0.99,1,0.99,0,0
"DOLAR CCL",1188.67,1205.11,1173.41,1182.95,2024-12-27,1182.95,1735268400,1,1.02,0.99,0,0
"DOLAR CCL",1182.95,1202.9,1174.94,1186.93,2024-12-30,1186.93,1735527600,1,1.01,0.99,0,0
"DOLAR CCL",1182.54,1197.72,1169.67,1174.4,2025-01-02,1174.4,1735786800,1.01,1.02,1,0,0
"DOLAR CCL",1174.4,1188.55,1172.22,1184.21,2025-01-03,1184.21,1735873200,0.99,1,0.99,0,0
"DOLAR CCL",1177.82,1188.61,1175.22,1186.07,2025-01-06,1186.07,1736132400,0.99,1,0.99,0,0
"DOLAR CCL",1186.07,1195.24,1178.44,1185.49,2025-01-07,1185.49,1736218800,1,1.01,0.99,0,0
"DOLAR CCL",1185.49,1195.26,1179.67,1184.98,2025-01-08,1184.98,1736305200,1,1.01,1,0,0
"DOLAR CCL",1184.98,1195.11,1170.8,1184.98,2025-01-09,1184.98,1736391600,1,1.01,0.99,0,0
"DOLAR CCL",1184.98,1201.63,1184.98,1187.16,2025-01-10,1187.16,1736478000,1,1.01,1,0,0
"DOLAR CCL",1187.16,1202.47,1187.16,1196.27,2025-01-13,1196.27,1736737200,0.99,1.01,0.99,0,0
"DOLAR CCL",1196.27,1198.3,1185.66,1188.75,2025-01-14,1188.75,1736823600,1.01,1.01,1,0,0
"DOLAR CCL",1188.75,1197.28,1183.62,1193.95,2025-01-15,1193.95,1736910000,1,1,0.99,0,0
"DOLAR CCL",1193.95,1195.97,1180.06,1180.72,2025-01-16,1180.72,1736996400,1.01,1.01,1,0,0
"DOLAR CCL",1180.72,1195.15,1180.72,1188.01,2025-01-17,1188.01,1737082800,0.99,1.01,0.99,0,0
"DOLAR CCL",1188.01,1203.95,1188.01,1195.98,2025-01-20,1195.98,1737342000,0.99,1.01,0.99,0,0
"DOLAR CCL",1195.98,1203.95,1183.14,1187.52,2025-01-21,1187.52,1737428400,1.01,1.01,1,0,0
"DOLAR CCL",1187.52,1195,1183.03,1189.71,2025-01-22,1189.71,1737514800,1,1,0.99,0,0
"DOLAR CCL",1189.71,1196.68,1181.25,1188.44,2025-01-23,1188.44,1737601200,1,1.01,0.99,0,0
"DOLAR CCL",1188.44,1192.51,1134.52,1162.79,2025-01-24,1162.79,1737687600,1.02,1.03,0.98,0,0
"DOLAR CCL",1162.79,1191.05,1158.18,1178.17,2025-01-27,1178.17,1737946800,0.99,1.01,0.98,0,0
"DOLAR CCL",1178.17,1181.66,1162.52,1176.64,2025-01-28,1176.64,1738033200,1,1,0.99,0,0
"DOLAR CCL",1176.26,1186.28,1168.52,1183.75,2025-01-29,1183.75,1738119600,0.99,1,0.99,0,0
"DOLAR CCL",1183.75,1189.72,1171.38,1178.77,2025-01-30,1178.77,1738206000,1,1.01,0.99,0,0
"DOLAR CCL",1178.77,1190.48,1174.86,1185.41,2025-01-31,1185.41,1738292400,0.99,1,0.99,0,0
"DOLAR CCL",1185.41,1197.25,1169.66,1195.74,2025-02-03,1195.74,1738551600,0.99,1,0.98,0,0
"DOLAR CCL",1195.74,1201.73,1181.55,1198.74,2025-02-04,1198.74,1738638000,1,1,0.99,0,0
"DOLAR CCL",1198.74,1206.8,1194.75,1200.1,2025-02-05,1200.1,1738724400,1,1.01,1,0,0
"DOLAR CCL",1200.1,1215.94,1190.76,1199.49,2025-02-06,1199.49,1738810800,1,1.01,0.99,0,0
"DOLAR CCL",1199.49,1206.07,1194.39,1202.22,2025-02-07,1202.22,1738897200,1,1,0.99,0,0
"DOLAR CCL",1202.22,1208.1,1183.19,1183.19,2025-02-10,1183.19,1739156400,1.02,1.02,1,0,0
"DOLAR CCL",1183.19,1245.16,1183.19,1185.28,2025-02-11,1185.28,1739242800,1,1.05,1,0,0
"DOLAR CCL",1185.28,1204.42,1176.04,1184.33,2025-02-12,1184.33,1739329200,1,1.02,0.99,0,0
"DOLAR CCL",1184.33,1211.61,1184.33,1188.85,2025-02-13,1188.85,1739415600,1,1.02,1,0,0
"DOLAR CCL",1188.85,1203.24,1187.05,1197.91,2025-02-14,1197.91,1739502000,0.99,1,0.99,0,0
"DOLAR CCL",1197.91,1216.06,1196.09,1210.61,2025-02-17,1210.61,1739761200,0.99,1,0.99,0,0
"DOLAR CCL",1210.61,1222,1192.46,1212.89,2025-02-18,1212.89,1739847600,1,1.01,0.98,0,0
"DOLAR CCL",1212.89,1221.31,1207.38,1207.72,2025-02-19,1207.72,1739934000,1,1.01,1,0,0
"DOLAR CCL",1207.72,1219.34,1202.37,1211.81,2025-02-20,1211.81,1740020400,1,1.01,0.99,0,0
"DOLAR CCL",1211.81,1222.1,1204.24,1219.34,2025-02-21,1219.34,1740106800,0.99,1,0.99,0,0
"DOLAR CCL",1211.81,1217.61,1206.8,1212.99,2025-02-24,1212.99,1740366000,1,1,0.99,0,0
"DOLAR CCL",1212.99,1222.25,1208.21,1208.21,2025-02-25,1208.21,1740452400,1,1.01,1,0,0
"DOLAR CCL",1208.21,1219.99,1204.71,1219.99,2025-02-26,1219.99,1740538800,0.99,1,0.99,0,0
"DOLAR CCL",1219.99,1225.11,1202.33,1224.07,2025-02-27,1224.07,1740625200,1,1,0.98,0,0
"DOLAR CCL",1224.07,1236.42,1218.18,1219.98,2025-02-28,1219.98,1740711600,1,1.01,1,0,0
"DOLAR CCL",1237.71,1241.44,1211,1241.44,2025-03-05,1241.44,1741143600,1,1,0.98,0,0
"DOLAR CCL",1241.44,1245.16,1227.17,1227.65,2025-03-06,1227.65,1741230000,1.01,1.01,1,0,0
"DOLAR CCL",1227.65,1245.72,1215.81,1219.73,2025-03-07,1219.73,1741316400,1.01,1.02,1,0,0
"DOLAR CCL",1207.22,1234.59,1206.88,1231.63,2025-03-10,1231.63,1741575600,0.98,1,0.98,0,0
"DOLAR CCL",1231.63,1234.11,1217.63,1226.42,2025-03-11,1226.42,1741662000,1,1.01,0.99,0,0
"DOLAR CCL",1226.42,1240.74,1218.99,1229.63,2025-03-12,1229.63,1741748400,1,1.01,0.99,0,0
"DOLAR CCL",1226.99,1239.19,1224.5,1233.48,2025-03-13,1233.48,1741834800,0.99,1,0.99,0,0
"DOLAR CCL",1251.82,1251.82,1229.15,1239.88,2025-03-14,1239.88,1741921200,1.01,1.01,0.99,0,0
"DOLAR CCL",1236.66,1257.5,1231.16,1254.99,2025-03-17,1254.99,1742180400,0.99,1,0.98,0,0
"DOLAR CCL",1254.99,1302.61,1254.99,1299.01,2025-03-18,1299.01,1742266800,0.97,1,0.97,0,0
"DOLAR CCL",1299.01,1315.79,1282.84,1291.86,2025-03-19,1291.86,1742353200,1.01,1.02,0.99,0,0
"DOLAR CCL",1288.51,1290.87,1271.4,1283.89,2025-03-20,1283.89,1742439600,1,1.01,0.99,0,0
"DOLAR CCL",1287.96,1304.09,1284.43,1286.95,2025-03-21,1286.95,1742526000,1,1.01,1,0,0
"DOLAR CCL",1280.8,1300.19,1280.8,1297.05,2025-03-25,1297.05,1742871600,0.99,1,0.99,0,0
"DOLAR CCL",1293.67,1310.4,1288.57,1299.63,2025-03-26,1299.63,1742958000,1,1.01,0.99,0,0
"DOLAR CCL",1297.41,1300.24,1286.17,1298.77,2025-03-27,1298.77,1743044400,1,1,0.99,0,0
"DOLAR CCL",1298.77,1316.92,1287.02,1309.15,2025-03-28,1309.15,1743130800,0.99,1.01,0.98,0,0
"DOLAR CCL",1309.15,1335.1,1289.72,1319.46,2025-03-31,1319.46,1743390000,0.99,1.01,0.98,0,0
"DOLAR CCL",1319.46,1326.26,1303.42,1307.92,2025-04-01,1307.92,1743476400,1.01,1.01,1,0,0
"DOLAR CCL",1294.41,1325,1289.44,1320.37,2025-04-03,1320.37,1743649200,0.98,1,0.98,0,0
"DOLAR CCL",1320.37,1349.3,1320.37,1337.05,2025-04-04,1337.05,1743735600,0.99,1.01,0.99,0,0
"DOLAR CCL",1378.65,1389.71,1317.12,1360.25,2025-04-07,1360.25,1743994800,1.01,1.02,0.97,0,0
"DOLAR CCL",1360.25,1379.27,1336.59,1368.39,2025-04-08,1368.39,1744081200,0.99,1.01,0.98,0,0
"DOLAR CCL",1368.39,1400.03,1340.24,1342.03,2025-04-09,1342.03,1744167600,1.02,1.04,1,0,0
"DOLAR CCL",1342.03,1376.49,1334.59,1367.3,2025-04-10,1367.3,1744254000,0.98,1.01,0.98,0,0
"DOLAR CCL",1367.1,1384.96,1313.86,1340.47,2025-04-11,1340.47,1744340400,1.02,1.03,0.98,0,0
"DOLAR CCL",1340.47,1340.47,1214.34,1256.04,2025-04-14,1256.04,1744599600,1.07,1.07,0.97,0,0
